Material,Texto breve de material,Centro,Almacén,Lote,Unidad medida base,Libre utilización,Valor libre util.,Fecha
10000145,FONDO KRAFT SONORA,0R20,AP05,,PZA,220,"1,983.42",16/06/2025
212632M2,VINAGRE BLANCO,0R20,AP03,,L,214,"2,914.74",16/06/2025
212223M2,CONDIMENTO MILANESA S KEKEN,0R20,AP03,,KG,205,"23,278.28",16/06/2025
101810,BOLSA TERMO 14X30 IMPRESA B2632,0R20,AP02,,PZA,185,"1,671.77",16/06/2025
100763,BOLSA VACIO 14” X 21” C/IMP CAL.200,0R20,AP09,,PZA,181,"1,166.64",16/06/2025
101719,CHAROLA GPM CONTENEDORA 101023 MAQ,0R20,AP01,,PZA,164,"3,695.20",16/06/2025
K29026369,AGUA PURIFICADA RISCO,0R20,AP07,,PZA,157,"5,024.00",16/06/2025
212162M2,CONDIMENTO SAZONADOR MARINADO Nº3 F/H,0R20,AP03,,KG,157,"16,375.86",16/06/2025
100252,BOLSA P/EMPAQUE AL VACIO 14 x 23 S /IMP,0R20,AP01,,PZA,152,"1,065.11",16/06/2025
K29026357,SAL FINA PARA MESA,0R20,AP03,,KG,150,"2,482.07",16/06/2025
10000145,FONDO KRAFT SONORA,0R20,AP02,,PZA,149,"1,343.32",16/06/2025
101641,BOLSA SANTUP LONGANIZANATURAL 200X300+80,0R20,AP03,,PZA,141,400.03,16/06/2025
212429M2,CONSERVADOR CITRAL NISSIN,0R20,AP03,,KG,92,"21,144.45",16/06/2025
100212,CAJA CARNE M.N. 15KGS KRAFT S32ECT,0R20,AP02,,PZA,79,"1,213.89",16/06/2025
212212M2,CONDIMENTO CARNE AL PASTOR KEKEN,0R20,AP03,,KG,78,"12,953.64",16/06/2025
100212,CAJA CARNE M.N. 15KGS KRAFT S32ECT,0R20,AP09,,PZA,75,"1,152.42",16/06/2025
101800,TAPA EXPO KNT 418 X 286 X 103 IRAPUATO,0R20,AP06,,PZA,75,635.68,16/06/2025
100212,CAJA CARNE M.N. 15KGS KRAFT S32ECT,0R20,AP03,,PZA,72,"1,106.33",16/06/2025
212201M2,CONDIMENTO MRD AL AJO KEKEN MA&FB,0R20,AP03,,KG,69,"6,277.92",16/06/2025
10000264,BOLSA DE FUELLE 73X80+35/200 NAT,0R20,AP07,,KG,63,"3,947.95",16/06/2025
212152M2,CURE DOUBLE SALT,0R20,AP03,,KG,57,"3,013.84",16/06/2025
212176M2,CONDIMENTO ADOBO P/MILANESA KEKEN,0R20,AP03,,KG,55,"8,453.60",16/06/2025
K29026369,AGUA PURIFICADA RISCO,0R20,AP03,,PZA,37,"1,185.70",16/06/2025
101620,ETIQUETA 40 X 40 BOPP IMPRESO UNA TINTA,0R20,AP03,,PZA,36,4.33,16/06/2025
10000265,BOLSA DE 60X90/300 B.D NATURAL,0R20,AP01,,KG,36,"2,361.23",16/06/2025
10000268,BOLSA DE 30 X 90/150 NATURAL,0R20,AP01,,KG,33,"2,117.61",16/06/2025
212529M2,PIMENTON DULCE 120 ASTAS HEAT,0R20,AP03,,KG,29,"3,887.47",16/06/2025
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP01,,KG,29,"3,958.24",16/06/2025
212128M2,MARINADOR PARRILLA GRILLED BACON #5044,0R20,AP03,,KG,28,"14,403.59",16/06/2025
10000263,BOLSA DE 40 X 60/150 NATURAL,0R20,AP03,,KG,25,"1,551.01",16/06/2025
100153,PAÑOS DE 75 X 90/150,0R20,AP01,,PZA,24,34.47,16/06/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP01,,PZA,22,"3,192.12",16/06/2025
212627M2,PEREJIL EN HOJUELA BX 2,0R20,AP03,,KG,16,"5,253.93",16/06/2025
100042,BOLSA PARA COMBO 160 X 40 X 2.40/400,0R20,AP01,,PZA,15,935.17,16/06/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP03,,PZA,15,"2,094.43",16/06/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP09,,PZA,12,28.57,16/06/2025
101969,STOCKINETTE NORMAL PRESENTACION 15 KG,0R20,AP08,,KG,12,"1,476.72",16/06/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP02,,PZA,10,"1,453.62",16/06/2025
100762,CINTA PAPEL 70MM C/REFUERZO IMP 1 TINTA,0R20,AP02,,ROL,10,"1,610.95",16/06/2025
100762,CINTA PAPEL 70MM C/REFUERZO IMP 1 TINTA,0R20,AP03,,ROL,7,"1,072.20",16/06/2025
212633M2,GARDATECH NK 05,0R20,AP02,,KG,6,803.39,16/06/2025
212093M2,CONDIMENTO PARA HAMBURGUESA,0R20,AP03,,PZA,6,"7,391.21",16/06/2025
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP05,,KG,5,708.98,16/06/2025
212225M2,ACHIOTE P/MILANESA YUCATECA KEKEN GRIFFI,0R20,AP03,,KG,5,660.37,16/06/2025
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP01,,ROL,5,"4,703.64",16/06/2025
100762,CINTA PAPEL 70MM C/REFUERZO IMP 1 TINTA,0R20,AP09,,ROL,4,648.25,16/06/2025
10000284,ETIQUETA IMPRESA P/BOLSA,0R20,AP01,,TS,4,560.71,16/06/2025
212097M2,AJO DESIDRATADO GRANULAR FINO,0R20,AP03,,PZA,3,"25,805.46",16/06/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP09,,PZA,3,450.84,16/06/2025
10000263,BOLSA DE 40 X 60/150 NATURAL,0R20,AP01,,KG,3,191.14,16/06/2025
212102M2,NARANJA AGRIA,0R20,AP03,,PZA,2,413.97,16/06/2025
10000284,ETIQUETA IMPRESA P/BOLSA,0R20,AP02,,TS,2,324.63,16/06/2025
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP02,,ROL,2,"1,923.82",16/06/2025
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP02,,KG,2,260.45,16/06/2025
212630M2,COLOR CARMIN 5 % LIQUIDO,0R20,AP07,,KG,2,"1,319.70",16/06/2025
10000284,ETIQUETA IMPRESA P/BOLSA,0R20,AP03,,TS,2,276.39,16/06/2025
212631M2,HUMO LÍQUIDO POLY C10,0R20,AP08,,KG,2,189.83,16/06/2025
212594M2,HUMO LIQUIDO,0R20,AP03,,KG,1,160.72,16/06/2025
10000343,"PAPEL P/HAMBURG. 14 X 14 5 1/2"" CUADRADO",0R20,AP03,,CA,1,"9,178.57",16/06/2025
212233M2,ADITIVO KKN ENHANCE SACO 25 KG,0R20,AP07,,BOL,1,"7,248.82",16/06/2025
212094M2,MARINADOR MEZQUITE,0R20,AP03,,PZA,1,"3,994.07",16/06/2025
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP09,,KG,1,109.03,16/06/2025
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP03,,KG,1,101.81,16/06/2025
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP09,,ROL,0,428.47,16/06/2025
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP03,,ROL,0,416.01,16/06/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP07,,PZA,0,57.95,16/06/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP05,,PZA,0,54.65,16/06/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP08,,PZA,0,49.90,16/06/2025
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP05,,ROL,0,310.57,16/06/2025
212270M2,UNIDAD P/SUAVIZADO CARNE F.F. SCR 3.0,0R20,AP07,,BOL,0,961.27,16/06/2025
101905,HILO GRUESO (45) POLIESTER 54 HEBRAS,0R20,AP07,,CJ,0,400.39,16/06/2025
212098M2,MARINADOR NATURAL,0R20,AP03,,PZA,0,395.64,16/06/2025
10000284,ETIQUETA IMPRESA P/BOLSA,0R20,AP07,,TS,0,2.06,16/06/2025
100000,CANASTILLA GIGANTE MEDIANO,0R20,AP01,,PZA,"15,061","1,420,322.23",18/06/2025
100109,SEPARADOR REGULAR SHOLULDER 29.5 X 10,0R20,AP06,,PZA,"15,009","7,721.79",18/06/2025
101637,BOLSA STANDUP FINASHIERBAS 180X230+80,0R20,AP03,,PZA,"5,445","12,781.13",18/06/2025
101642,BOLSA STAND UP PASTOR 180X230+80,0R20,AP03,,PZA,"5,082","13,860.78",18/06/2025
102004,Bolsa Vacio 13X18 JKK PACK CAL 50,0R20,AP02,,PZA,"4,526","16,005.95",18/06/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP01,,PZA,"4,326","10,300.74",18/06/2025
101026,BOLSA CX 6035 S/IMP 8 X 12,0R20,AP09,,PZA,"4,224","16,413.88",18/06/2025
100766,BOLSA STAND UP TOCINO 250X270+140,0R20,AP03,,PZA,"4,055","12,525.56",18/06/2025
101656,BOLSA POUCHE FONDO NEGRO 7X12 ARRACHERA,0R20,AP03,,PZA,"3,805","6,878.97",18/06/2025
101634,BOLSA STAND UP AJO 180X230+80,0R20,AP03,,PZA,"2,847","7,354.90",18/06/2025
100980,BOLSA 10”X14” PCHBIO 250 ZUBEX,0R20,AP03,,PZA,"2,807","5,747.44",18/06/2025
101638,BOLSA STAND UP ADOBO 180X230+80,0R20,AP03,,PZA,"2,701","7,192.70",18/06/2025
101855,ETIQUETA ARRACHERA CERDO 150 X 80 MM,0R20,AP03,,PZA,"2,688","3,498.32",18/06/2025
10000144,TAPA KRAFT SONORA,0R20,AP01,,PZA,"2,570","22,784.60",18/06/2025
10000145,FONDO KRAFT SONORA,0R20,AP01,,PZA,"2,482","22,376.62",18/06/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP02,,PZA,"2,355","5,607.55",18/06/2025
101892,BOLSA TBG 12X17 CHUL AHUMADA,0R20,AP09,,PZA,"2,330","30,718.61",18/06/2025
101635,BOLSA STAND UP YUCATECA 180X230+80,0R20,AP03,,PZA,"2,300","5,950.57",18/06/2025
101026,BOLSA CX 6035 S/IMP 8 X 12,0R20,AP02,,PZA,"2,081","8,086.48",18/06/2025
10000301,BOLSA DE 25 X 40/125 NAT BAJA DENCIDAD,0R20,AP01,,PZA,"1,923",742.77,18/06/2025
100054,PAÑOS DE 48 X 50/250 NAT R/S 6.25,0R20,AP01,,PZA,"1,690","1,494.37",18/06/2025
101591,CHAROLA CARTON CORRUGADO P/MARINADO 6 KG,0R20,AP03,,PZA,"1,574","15,990.87",18/06/2025
100155,BANDA RAYADA DE CARTON CORRUGADO SIMBOLO,0R20,AP01,,PZA,"1,451","5,063.99",18/06/2025
100167,"BOLSA C/CUBREHUESO 11""X31"" (100278789)",0R20,AP09,,PZA,"1,377","32,651.63",18/06/2025
100751,PAD PLSA150 5X7 pul (100069412),0R20,AP01,,PZA,"1,260","1,177.95",18/06/2025
100153,PAÑOS DE 75 X 90/150,0R20,AP01,,PZA,"1,116","1,603.02",18/06/2025
100054,PAÑOS DE 48 X 50/250 NAT R/S 6.25,0R20,AP05,,PZA,"1,088",962.05,18/06/2025
100780,BOLSA STAND UP HAMBUR CERDO 250X270+140,0R20,AP03,,PZA,"1,078","3,418.77",18/06/2025
101775,BOLSA Z5CR 11X19 CON IMPRESION ZUBEX,0R20,AP03,,PZA,"1,000","4,939.14",18/06/2025
100252,BOLSA P/EMPAQUE AL VACIO 14 x 23 S /IMP,0R20,AP01,,PZA,998,"6,993.28",18/06/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP03,,PZA,948,"2,257.30",18/06/2025
100212,CAJA CARNE M.N. 15KGS KRAFT S32ECT,0R20,AP01,,PZA,947,"14,551.28",18/06/2025
101657,BOLSA TERMO S/IMPRE 11X16 SEALED AIR,0R20,AP03,,PZA,940,"3,803.92",18/06/2025
101639,BOLSA SANTUP LONGANIZAAHUMADA 200X300+80,0R20,AP03,,PZA,805,"2,229.63",18/06/2025
100140,FONDO KNT-004F P/LOINS 56.8X42.4X11.1CM,0R20,AP06,,PZA,747,"7,808.65",18/06/2025
101749,"BOLSA VACIO 8""X17"" C/IMP S/RECTO B2632",0R20,AP09,,PZA,703,"2,803.10",18/06/2025
101751,BOLSA 1.20X60+18/180 NAT TIF 187,0R20,AP03,,PZA,683,"4,354.42",18/06/2025
102004,Bolsa Vacio 13X18 JKK PACK CAL 50,0R20,AP03,,PZA,675,"2,387.10",18/06/2025
101026,BOLSA CX 6035 S/IMP 8 X 12,0R20,AP03,,PZA,500,"1,942.93",18/06/2025
101656,BOLSA POUCHE FONDO NEGRO 7X12 ARRACHERA,0R20,AP09,,PZA,398,719.54,18/06/2025
100138,FONDO KNT-005F P/REGULAR BELLY,0R20,AP01,,PZA,320,"4,311.10",18/06/2025
100167,"BOLSA C/CUBREHUESO 11""X31"" (100278789)",0R20,AP01,,PZA,306,"7,255.92",18/06/2025
100168,"BOLSA C/CUBREHUESO 16""X28"" (100968397)",0R20,AP03,,PZA,289,"7,480.32",18/06/2025
101760,TAPA EXPO HAN GPM 593X484X110 IRAPUATO,0R20,AP06,,PZA,275,"3,882.70",18/06/2025
101657,BOLSA TERMO S/IMPRE 11X16 SEALED AIR,0R20,AP09,,PZA,274,"1,108.80",18/06/2025
101636,BOLSA STAND UP LEÑA 180X230+80,0R20,AP03,,PZA,240,650.11,18/06/2025
212190M2,CONDIMENTO ACHIOTE P/LONGANIZA MA&FB,0R20,AP03,,KG,234,"46,768.23",18/06/2025
212632M2,VINAGRE BLANCO,0R20,AP03,,L,193,"2,637.08",18/06/2025
101810,BOLSA TERMO 14X30 IMPRESA B2632,0R20,AP02,,PZA,185,"1,671.77",18/06/2025
100763,BOLSA VACIO 14” X 21” C/IMP CAL.200,0R20,AP09,,PZA,181,"1,166.64",18/06/2025
101719,CHAROLA GPM CONTENEDORA 101023 MAQ,0R20,AP01,,PZA,164,"3,695.20",18/06/2025
K29026369,AGUA PURIFICADA RISCO,0R20,AP07,,PZA,162,"5,184.00",18/06/2025
212162M2,CONDIMENTO SAZONADOR MARINADO Nº3 F/H,0R20,AP03,,KG,157,"16,375.86",18/06/2025
10000145,FONDO KRAFT SONORA,0R20,AP02,,PZA,149,"1,343.32",18/06/2025
101641,BOLSA SANTUP LONGANIZANATURAL 200X300+80,0R20,AP03,,PZA,141,400.03,18/06/2025
K29026357,SAL FINA PARA MESA,0R20,AP03,,KG,139,"2,292.59",18/06/2025
100212,CAJA CARNE M.N. 15KGS KRAFT S32ECT,0R20,AP03,,PZA,131,"2,012.90",18/06/2025
212223M2,CONDIMENTO MILANESA S KEKEN,0R20,AP03,,KG,113,"12,880.49",18/06/2025
212429M2,CONSERVADOR CITRAL NISSIN,0R20,AP03,,KG,83,"19,084.33",18/06/2025
212212M2,CONDIMENTO CARNE AL PASTOR KEKEN,0R20,AP03,,KG,78,"12,953.64",18/06/2025
101800,TAPA EXPO KNT 418 X 286 X 103 IRAPUATO,0R20,AP06,,PZA,75,635.68,18/06/2025
212201M2,CONDIMENTO MRD AL AJO KEKEN MA&FB,0R20,AP03,,KG,69,"6,277.92",18/06/2025
212152M2,CURE DOUBLE SALT,0R20,AP03,,KG,56,"2,944.13",18/06/2025
212176M2,CONDIMENTO ADOBO P/MILANESA KEKEN,0R20,AP03,,KG,55,"8,453.60",18/06/2025
10000264,BOLSA DE FUELLE 73X80+35/200 NAT,0R20,AP07,,KG,40,"2,524.67",18/06/2025
100212,CAJA CARNE M.N. 15KGS KRAFT S32ECT,0R20,AP02,,PZA,38,583.90,18/06/2025
101620,ETIQUETA 40 X 40 BOPP IMPRESO UNA TINTA,0R20,AP03,,PZA,36,4.33,18/06/2025
10000268,BOLSA DE 30 X 90/150 NATURAL,0R20,AP01,,KG,33,"2,117.61",18/06/2025
212529M2,PIMENTON DULCE 120 ASTAS HEAT,0R20,AP03,,KG,29,"3,887.47",18/06/2025
212128M2,MARINADOR PARRILLA GRILLED BACON #5044,0R20,AP03,,KG,23,"11,844.00",18/06/2025
10000263,BOLSA DE 40 X 60/150 NATURAL,0R20,AP03,,KG,23,"1,356.38",18/06/2025
100042,BOLSA PARA COMBO 160 X 40 X 2.40/400,0R20,AP01,,PZA,20,"1,246.89",18/06/2025
K29026369,AGUA PURIFICADA RISCO,0R20,AP03,,PZA,19,603.52,18/06/2025
10000265,BOLSA DE 60X90/300 B.D NATURAL,0R20,AP01,,KG,17,"1,131.33",18/06/2025
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP01,,KG,14,"1,950.57",18/06/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP01,,PZA,14,"2,056.46",18/06/2025
100762,CINTA PAPEL 70MM C/REFUERZO IMP 1 TINTA,0R20,AP09,,ROL,13,"2,095.58",18/06/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP03,,PZA,13,"1,868.36",18/06/2025
101969,STOCKINETTE NORMAL PRESENTACION 15 KG,0R20,AP08,,KG,12,"1,476.72",18/06/2025
212627M2,PEREJIL EN HOJUELA BX 2,0R20,AP03,,KG,11,"3,769.51",18/06/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP09,,PZA,9,"1,224.82",18/06/2025
100762,CINTA PAPEL 70MM C/REFUERZO IMP 1 TINTA,0R20,AP02,,ROL,7,"1,138.17",18/06/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP09,,PZA,6,14.29,18/06/2025
100762,CINTA PAPEL 70MM C/REFUERZO IMP 1 TINTA,0R20,AP03,,ROL,6,918.83,18/06/2025
212225M2,ACHIOTE P/MILANESA YUCATECA KEKEN GRIFFI,0R20,AP03,,KG,5,660.37,18/06/2025
212093M2,CONDIMENTO PARA HAMBURGUESA,0R20,AP03,,PZA,5,"5,526.85",18/06/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP02,,PZA,5,682.52,18/06/2025
212633M2,GARDATECH NK 05,0R20,AP02,,KG,4,513.06,18/06/2025
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP01,,ROL,4,"3,726.86",18/06/2025
10000284,ETIQUETA IMPRESA P/BOLSA,0R20,AP01,,TS,3,473.78,18/06/2025
212097M2,AJO DESIDRATADO GRANULAR FINO,0R20,AP03,,PZA,3,"24,148.93",18/06/2025
10000263,BOLSA DE 40 X 60/150 NATURAL,0R20,AP01,,KG,3,182.23,18/06/2025
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP05,,KG,3,349.58,18/06/2025
212102M2,NARANJA AGRIA,0R20,AP03,,PZA,2,413.97,18/06/2025
10000284,ETIQUETA IMPRESA P/BOLSA,0R20,AP02,,TS,2,313.01,18/06/2025
10000284,ETIQUETA IMPRESA P/BOLSA,0R20,AP03,,TS,2,256.82,18/06/2025
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP02,,ROL,2,"1,487.68",18/06/2025
212594M2,HUMO LIQUIDO,0R20,AP03,,KG,1,160.72,18/06/2025
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP09,,ROL,1,"1,271.04",18/06/2025
212630M2,COLOR CARMIN 5 % LIQUIDO,0R20,AP07,,KG,1,715.18,18/06/2025
101905,HILO GRUESO (45) POLIESTER 54 HEBRAS,0R20,AP07,,CJ,1,"1,439.09",18/06/2025
212094M2,MARINADOR MEZQUITE,0R20,AP03,,PZA,1,"3,994.07",18/06/2025
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP09,,KG,1,109.03,18/06/2025
212631M2,HUMO LÍQUIDO POLY C10,0R20,AP08,,KG,1,90.00,18/06/2025
212233M2,ADITIVO KKN ENHANCE SACO 25 KG,0R20,AP07,,BOL,1,"5,474.29",18/06/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP05,,PZA,1,82.26,18/06/2025
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP03,,KG,0,47.29,18/06/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP08,,PZA,0,44.72,18/06/2025
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP03,,ROL,0,298.11,18/06/2025
101407,FLEJE BLANCO EAMMOSCA 5MM PP5047W230,0R20,AP05,,ROL,0,276.06,18/06/2025
212270M2,UNIDAD P/SUAVIZADO CARNE F.F. SCR 3.0,0R20,AP07,,BOL,0,712.43,18/06/2025
212098M2,MARINADOR NATURAL,0R20,AP03,,PZA,0,395.64,18/06/2025
10000343,"PAPEL P/HAMBURG. 14 X 14 5 1/2"" CUADRADO",0R20,AP03,,CA,0,"1,088.71",18/06/2025
100069,ETIQUETA P/CODICO DE BARRA COLOR BLANCO,0R20,AP07,,PZA,0,17.69,18/06/2025
10000284,ETIQUETA IMPRESA P/BOLSA,0R20,AP05,,TS,0,15.89,18/06/2025
100275,ADHESIVO TECNOMELT 808358 C/19 KGS,0R20,AP02,,KG,0,4.22,18/06/2025
10000284,ETIQUETA IMPRESA P/BOLSA,0R20,AP07,,TS,0,1.77,18/06/2025
100000,CANASTILLA GIGANTE MEDIANO,0R20,AP01,,PZA,"15,061","1,420,322.23",19/06/2025
100109,SEPARADOR REGULAR SHOLULDER 29.5 X 10,0R20,AP06,,PZA,"15,009","7,721.79",19/06/2025
102004,Bolsa Vacio 13X18 JKK PACK CAL 50,0R20,AP02,,PZA,"10,771","38,091.05",19/06/2025
100766,BOLSA STAND UP TOCINO 250X270+140,0R20,AP03,,PZA,"7,435","22,966.10",19/06/2025
100980,BOLSA 10”X14” PCHBIO 250 ZUBEX,0R20,AP03,,PZA,"6,630","13,575.18",19/06/2025
101026,BOLSA CX 6035 S/IMP 8 X 12,0R20,AP02,,PZA,"5,668","22,025.06",19/06/2025
101637,BOLSA STANDUP FINASHIERBAS 180X230+80,0R20,AP03,,PZA,"5,445","12,781.13",19/06/2025
101642,BOLSA STAND UP PASTOR 180X230+80,0R20,AP03,,PZA,"5,420","14,782.65",19/06/2025
101634,BOLSA STAND UP AJO 180X230+80,0R20,AP03,,PZA,"5,347","13,813.36",19/06/2025
101635,BOLSA STAND UP YUCATECA 180X230+80,0R20,AP03,,PZA,"4,800","12,418.59",19/06/2025
101656,BOLSA POUCHE FONDO NEGRO 7X12 ARRACHERA,0R20,AP03,,PZA,"3,805","6,878.97",19/06/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP01,,PZA,"2,927","6,969.55",19/06/2025
101639,BOLSA SANTUP LONGANIZAAHUMADA 200X300+80,0R20,AP03,,PZA,"2,805","7,769.09",19/06/2025
101636,BOLSA STAND UP LEÑA 180X230+80,0R20,AP03,,PZA,"2,740","7,422.09",19/06/2025
101638,BOLSA STAND UP ADOBO 180X230+80,0R20,AP03,,PZA,"2,701","7,192.70",19/06/2025
101855,ETIQUETA ARRACHERA CERDO 150 X 80 MM,0R20,AP03,,PZA,"2,688","3,498.32",19/06/2025
100252,BOLSA P/EMPAQUE AL VACIO 14 x 23 S /IMP,0R20,AP01,,PZA,"2,449","17,160.87",19/06/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP02,,PZA,"2,236","5,324.19",19/06/2025
10000144,TAPA KRAFT SONORA,0R20,AP01,,PZA,"2,157","19,123.11",19/06/2025
100780,BOLSA STAND UP HAMBUR CERDO 250X270+140,0R20,AP03,,PZA,"2,078","6,590.17",19/06/2025
10000145,FONDO KRAFT SONORA,0R20,AP01,,PZA,"2,055","18,526.98",19/06/2025
10000301,BOLSA DE 25 X 40/125 NAT BAJA DENCIDAD,0R20,AP01,,PZA,"1,923",742.77,19/06/2025
101892,BOLSA TBG 12X17 CHUL AHUMADA,0R20,AP09,,PZA,"1,761","23,216.94",19/06/2025
100212,CAJA CARNE M.N. 15KGS KRAFT S32ECT,0R20,AP01,,PZA,"1,541","23,678.48",19/06/2025
101591,CHAROLA CARTON CORRUGADO P/MARINADO 6 KG,0R20,AP03,,PZA,"1,394","14,162.18",19/06/2025
100167,"BOLSA C/CUBREHUESO 11""X31"" (100278789)",0R20,AP09,,PZA,"1,377","32,651.63",19/06/2025
100054,PAÑOS DE 48 X 50/250 NAT R/S 6.25,0R20,AP01,,PZA,"1,330","1,176.04",19/06/2025
100751,PAD PLSA150 5X7 pul (100069412),0R20,AP01,,PZA,"1,260","1,177.95",19/06/2025
100054,PAÑOS DE 48 X 50/250 NAT R/S 6.25,0R20,AP05,,PZA,"1,088",962.05,19/06/2025
101775,BOLSA Z5CR 11X19 CON IMPRESION ZUBEX,0R20,AP03,,PZA,"1,000","4,939.14",19/06/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP03,,PZA,942,"2,243.02",19/06/2025
101657,BOLSA TERMO S/IMPRE 11X16 SEALED AIR,0R20,AP03,,PZA,940,"3,803.92",19/06/2025
100153,PAÑOS DE 75 X 90/150,0R20,AP01,,PZA,812,"1,158.82",19/06/2025
101026,BOLSA CX 6035 S/IMP 8 X 12,0R20,AP09,,PZA,792,"3,077.60",19/06/2025
100140,FONDO KNT-004F P/LOINS 56.8X42.4X11.1CM,0R20,AP06,,PZA,747,"7,808.65",19/06/2025
101749,"BOLSA VACIO 8""X17"" C/IMP S/RECTO B2632",0R20,AP09,,PZA,703,"2,803.10",19/06/2025
101751,BOLSA 1.20X60+18/180 NAT TIF 187,0R20,AP03,,PZA,683,"4,354.42",19/06/2025
102004,Bolsa Vacio 13X18 JKK PACK CAL 50,0R20,AP03,,PZA,585,"2,068.82",19/06/2025
100155,BANDA RAYADA DE CARTON CORRUGADO SIMBOLO,0R20,AP01,,PZA,424,"1,479.76",19/06/2025
101656,BOLSA POUCHE FONDO NEGRO 7X12 ARRACHERA,0R20,AP09,,PZA,398,719.54,19/06/2025
212632M2,VINAGRE BLANCO,0R20,AP03,,L,367,"5,034.95",19/06/2025
212190M2,CONDIMENTO ACHIOTE P/LONGANIZA MA&FB,0R20,AP03,,KG,334,"66,738.70",19/06/2025
100138,FONDO KNT-005F P/REGULAR BELLY,0R20,AP01,,PZA,320,"4,311.10",19/06/2025
100167,"BOLSA C/CUBREHUESO 11""X31"" (100278789)",0R20,AP01,,PZA,306,"7,255.92",19/06/2025
100168,"BOLSA C/CUBREHUESO 16""X28"" (100968397)",0R20,AP03,,PZA,289,"7,480.32",19/06/2025
101760,TAPA EXPO HAN GPM 593X484X110 IRAPUATO,0R20,AP06,,PZA,275,"3,882.70",19/06/2025
101657,BOLSA TERMO S/IMPRE 11X16 SEALED AIR,0R20,AP09,,PZA,274,"1,108.80",19/06/2025
212223M2,CONDIMENTO MILANESA S KEKEN,0R20,AP03,,KG,267,"30,363.70",19/06/2025
K29026357,SAL FINA PARA MESA,0R20,AP03,,KG,239,"3,946.03",19/06/2025
10000144,TAPA KRAFT SONORA,0R20,AP05,,PZA,219,"1,941.57",19/06/2025
10000145,FONDO KRAFT SONORA,0R20,AP05,,PZA,219,"1,974.41",19/06/2025
101699,BOLSA FUELLE POLIPAPEL 65+48X75 NAT,0R20,AP05,,PZA,188,447.65,19/06/2025
101810,BOLSA TERMO 14X30 IMPRESA B2632,0R20,AP02,,PZA,185,"1,671.77",19/06/2025
100763,BOLSA VACIO 14” X 21” C/IMP CAL.200,0R20,AP09,,PZA,181,"1,166.64",19/06/2025
101719,CHAROLA GPM CONTENEDORA 101023 MAQ,0R20,AP01,,PZA,164,"3,695.20",19/06/2025
10000145,FONDO KRAFT SONORA,0R20,AP02,,PZA,157,"1,415.44",19/06/2025
